,subject_num,block_num,trial_num,rt_trail,s_bl,s_pretrial,s_ret,wm_perf,triggered_low,triggered_high,wm_perf_subjmean,arf,s_preret,s_preret_bl,s_prevstim,s_prevstim_bl,probes_perloc_rts0,probes_perloc_rts1,probes_perloc_rts2,probes_perloc_rts3,probes_perloc_rts4,probes_perloc_rts5,probes_perloc_respind0,probes_perloc_respind1,probes_perloc_respind2,probes_perloc_respind3,probes_perloc_respind4,probes_perloc_respind5,probes_perloc_colorind0,probes_perloc_colorind1,probes_perloc_colorind2,probes_perloc_colorind3,probes_perloc_colorind4,probes_perloc_colorind5,probes_perloc_acc0,probes_perloc_acc1,probes_perloc_acc2,probes_perloc_acc3,probes_perloc_acc4,probes_perloc_acc5,probes_perloc_resporder0,probes_perloc_resporder1,probes_perloc_resporder2,probes_perloc_resporder3,probes_perloc_resporder4,probes_perloc_resporder5,probes_perresporder_acc0,probes_perresporder_acc1,probes_perresporder_acc2,probes_perresporder_acc3,probes_perresporder_acc4,probes_perresporder_acc5,probes_sortedbylocacc_acc0,probes_sortedbylocacc_acc1,probes_sortedbylocacc_acc2,probes_sortedbylocacc_acc3,probes_sortedbylocacc_acc4,probes_sortedbylocacc_acc5
76,17,1,676,0.420282505,NA,NA,1549.5875,4.0,0.0,1.0,3.089108910891089,0,1573.0083298625573,1525.99,1594.063670411985,1556.81,3.3717106219737616,3.891332423683707,4.571258001960814,0.9660212830622186,1.7170551873687145,2.660721443685361,6.0,4.0,5.0,7.0,1.0,4.0,6,2,3,7,1,4,1,0,0,1,1,1,3,4,5,0,1,2,1,1,1,1,0,0,1,0,0,1,1,1
77,17,1,680,0.38409780200000004,NA,NA,1605.011,3.0,0.0,1.0,3.089108910891089,0,1778.420241566014,1933.7,1677.4744069912608,1857.24,3.4071248023565204,4.40771495316676,5.462713872649147,1.5031115487663556,2.3826780188492194,6.454677843229547,6.0,2.0,3.0,5.0,0.0,4.0,6,2,1,5,4,8,1,1,0,1,0,0,3,4,0,1,2,5,1,0,1,1,0,0,1,0,1,1,0,0
78,17,1,705,0.38241744,NA,NA,1231.1995,3.0,0.0,1.0,3.089108910891089,0,1166.817159516868,1263.09,1138.0224719101125,1114.36,4.710743709762028,2.15288925862842,0.9937726260113777,3.1524085850696792,5.327063860019734,4.207118416183221,1.0,2.0,7.0,4.0,5.0,8.0,5,2,7,4,6,3,0,1,1,1,0,0,2,1,3,5,0,4,1,1,1,0,0,0,0,1,1,1,0,0
79,17,1,733,0.39212290299999997,NA,NA,1536.366,2.0,0.0,1.0,3.089108910891089,0,1415.2274052478135,1424.98,1451.8114856429463,1504.53,4.155108168656625,3.4603572607647948,1.0216285995638827,1.747167988851288,8.818783787559369,2.8120178653189214,4.0,2.0,6.0,0.0,1.0,7.0,2,7,6,0,5,8,0,0,1,1,0,0,2,3,5,1,0,4,1,1,0,0,0,0,0,1,0,1,0,0
80,17,1,746,0.41398243100000004,NA,NA,1719.9015,4.0,0.0,1.0,3.089108910891089,0,1627.8196584756352,1518.08,1585.9975031210986,1670.31,0.9252293177796673,2.7563307216541943,3.8745932378405996,3.4185155682916957,4.538856441680764,1.9081634107633363,7.0,0.0,4.0,1.0,7.0,6.0,7,0,4,5,1,6,1,1,1,0,0,1,0,5,1,3,2,4,1,1,1,0,1,0,1,1,1,0,1,0
81,17,1,765,0.372545006,NA,NA,1705.164,5.0,0.0,1.0,3.089108910891089,0,1705.3465222823822,1545.16,1770.4132334581773,1870.08,5.025223957955859,2.123476370304161,3.002019342121457,3.8812220284189607,4.448801138562885,1.1527860535097716,4.0,5.0,8.0,6.0,7.0,2.0,4,5,8,6,0,2,1,1,1,1,0,1,5,1,2,3,4,0,1,1,1,1,0,1,1,1,1,1,1,0
82,17,2,7,NA,NA,NA,1687.452,3.0,NA,NA,3.089108910891089,4,1772.2661391087047,1973.86,1703.9300873907616,1837.74,3.249566795093415,2.122588863312558,1.2732315575021858,5.696082025830947,5.215920501269466,4.521434733596834,1.0,2.0,5.0,3.0,3.0,1.0,1,2,5,4,6,3,1,1,1,0,0,0,2,1,0,5,4,3,1,1,1,0,0,0,1,1,1,0,0,0
83,17,2,9,NA,NA,NA,1839.126,4.0,NA,NA,3.089108910891089,0,NA,NA,1841.0861423220974,1960.1,2.7759240136638255,2.072775573344188,1.3747018598023715,0.6407900266221986,3.7750641610819002,6.487013546099661,2.0,8.0,0.0,3.0,7.0,7.0,2,8,0,1,7,5,1,1,1,0,1,0,3,2,1,0,4,5,0,1,1,1,1,0,1,1,1,0,0,1
84,17,2,20,NA,NA,NA,1619.341,2.0,NA,NA,3.089108910891089,4,1188.356934610579,1281.31,1354.8626716604244,1284.55,3.812394763566772,3.1809696035270463,2.1731796128269707,0.9508381567002289,7.700610791834151,4.404799551143697,4.0,4.0,3.0,7.0,1.0,4.0,0,3,4,7,1,6,0,0,0,1,1,0,3,2,1,0,5,4,1,0,0,0,0,1,0,0,0,1,0,1
85,17,2,27,NA,NA,NA,1482.018,4.0,NA,NA,3.089108910891089,0,1605.594335693461,1602.7,1608.605493133583,1669.48,3.113091711717061,2.4969226628745673,1.6892836025317592,1.009921090849275,4.071956204537855,3.632178671437032,4.0,7.0,0.0,2.0,4.0,4.0,4,7,0,2,6,1,1,1,1,1,0,0,3,2,1,0,5,4,1,1,1,1,0,0,1,1,1,1,0,0
86,17,2,83,0.34859828299999995,NA,NA,1425.581,2.0,0.0,1.0,3.089108910891089,0,1185.594335693461,975.39,1262.4406991260923,1308.9,1.607904941814013,4.079975128136539,3.296186428355213,2.4007126855049137,4.887456814930374,0.8175721252664516,8.0,4.0,6.0,6.0,4.0,7.0,4,1,3,6,8,7,0,0,0,1,0,1,5,0,3,2,1,4,1,0,1,0,0,0,0,0,0,1,1,0
87,17,2,87,0.42569127,NA,NA,1792.6865,3.0,0.0,1.0,3.089108910891089,0,1845.334860474802,1884.23,1895.6754057428216,1845.09,2.5286699255157146,3.960400310413206,5.087945015050536,5.93505803719836,6.8551695785527045,1.3536440244524783,4.0,8.0,1.0,1.0,2.0,7.0,4,8,2,3,1,7,1,1,0,0,0,1,5,0,1,2,3,4,1,1,1,0,0,0,1,0,1,0,1,0
88,17,2,126,0.40239171700000004,NA,NA,1287.321,3.0,0.0,1.0,3.089108910891089,0,1302.9142024156602,1417.51,1124.705368289638,1226.63,1.6867365458447239,2.87808453582511,3.6601016427857758,4.41225027640121,5.140439357300238,5.948135437045494,8.0,5.0,5.0,4.0,4.0,4.0,8,6,5,0,1,4,1,0,1,0,0,1,0,1,2,3,4,5,1,0,1,0,0,1,1,1,0,0,1,0
89,17,2,130,0.374861419,NA,NA,2089.8325,3.0,0.0,1.0,3.089108910891089,0,1899.240316534777,1965.64,1886.796504369538,1779.34,3.281911621067593,2.8578546221924626,2.2904899049999585,1.3689725502899819,4.344562259199847,3.784915688261208,4.0,4.0,5.0,7.0,3.0,4.0,0,4,5,7,8,3,0,1,1,1,0,0,3,2,1,0,5,4,1,1,1,0,0,0,0,1,1,1,0,0
90,17,2,146,0.418129927,NA,NA,1608.6465,2.0,0.0,1.0,3.089108910891089,1,1477.9491878384006,1570.43,1389.0062421972534,1369.03,1.927536037687787,4.437049154716078,8.269173771759597,1.1195990509695548,3.3653481120018114,2.6218704188477204,8.0,8.0,8.0,7.0,8.0,8.0,8,4,3,7,2,0,1,0,0,1,0,0,3,0,5,4,1,2,1,1,0,0,0,0,1,0,0,1,0,0
91,17,2,157,0.14829140400000002,NA,NA,1676.826,4.0,1.0,0.0,3.089108910891089,0,1468.2244897959183,1338.17,1521.880149812734,1464.2,5.220526528561095,3.0060768427665607,0.8547938206929757,1.7902874861229066,5.957075509082642,4.693509025315507,4.0,4.0,2.0,8.0,3.0,7.0,3,4,2,8,6,7,0,1,1,1,0,1,2,3,1,5,0,4,1,1,1,1,0,0,0,1,1,1,1,0
92,17,2,177,0.10104845400000001,NA,NA,1229.736,2.0,1.0,0.0,3.089108910891089,0,1193.094960433153,1391.22,1120.2971285892634,1139.28,3.9293854619909325,1.8265025040072942,1.0024906074786486,3.025312908222986,5.1762156108861745,4.48899154915398,2.0,1.0,4.0,3.0,4.0,8.0,8,1,0,3,6,4,0,1,0,1,0,0,2,1,3,0,5,4,0,1,1,0,0,0,0,0,1,1,0,0
93,17,2,181,0.37717517100000003,NA,NA,1596.457,3.0,0.0,1.0,3.089108910891089,0,1858.024156601416,1781.33,1848.123595505618,1901.81,1.8615072850843717,3.2203728612739724,3.635329563590858,0.8296328691767485,4.546814639617878,2.612858787460027,6.0,7.0,7.0,0.0,4.0,5.0,6,8,1,0,3,5,1,0,0,1,0,1,3,0,5,1,2,4,1,1,1,0,0,0,1,0,0,1,1,0
94,17,2,185,0.372177706,NA,NA,1776.1395,2.0,0.0,1.0,3.089108910891089,0,1574.500208246564,1641.57,1664.171036204744,1603.9,2.7694836722093896,1.8740561150743815,4.969781997720929,1.0846031078999658,4.361887604495678,3.801961068293167,1.0,2.0,1.0,5.0,4.0,8.0,4,2,8,5,6,1,0,1,0,1,0,0,3,1,0,5,4,2,1,1,0,0,0,0,0,0,1,1,0,0
95,17,2,193,0.135637944,NA,NA,1569.338,3.0,1.0,0.0,3.089108910891089,0,1544.4868804664723,1313.54,1577.5355805243446,1561.2,1.967996150050567,3.935068870885516,3.3591096192303667,2.856498415716487,4.559586985664282,1.1054690729615686,8.0,1.0,2.0,0.0,4.0,7.0,8,4,3,0,1,7,1,0,0,1,0,1,5,0,3,2,1,4,1,1,1,0,0,0,1,0,0,1,1,0
96,17,2,205,0.351849814,NA,NA,1387.6915,3.0,0.0,1.0,3.089108910891089,0,1205.5560183256976,1236.65,1174.1885143570537,1233.09,1.1955930844587783,4.497100563407912,3.4009721237844133,5.097606952717797,5.672795016959753,2.432721097007743,2.0,8.0,6.0,5.0,7.0,7.0,2,3,6,1,8,7,1,0,1,0,0,1,0,5,2,1,3,4,1,1,1,0,0,0,1,1,0,0,1,0
97,17,2,217,0.141550095,NA,NA,1779.269,3.0,1.0,0.0,3.089108910891089,0,1796.7734277384423,1761.3,1800.7028714107366,1803.62,2.731124154615827,1.6841897742542642,0.9873576581903762,4.98638348170698,4.266442257307062,3.603797264095192,8.0,1.0,4.0,4.0,6.0,3.0,8,1,0,4,3,6,1,1,0,1,0,0,2,1,0,5,4,3,0,1,1,0,0,1,1,0,1,1,0,0
98,17,2,227,0.14953461699999998,NA,NA,1247.609,4.0,1.0,0.0,3.089108910891089,0,1131.152436484798,1327.22,1014.3021223470662,1028.47,4.72779764270399,3.561345178924057,4.03997003060249,1.0986005157974432,1.913441411709755,2.753606619724451,1.0,0.0,4.0,2.0,5.0,6.0,3,0,8,2,5,6,0,1,0,1,1,1,3,4,5,1,2,0,1,1,1,1,0,0,0,0,1,1,1,1
99,17,2,231,0.35477890100000004,NA,NA,1731.71,2.0,0.0,1.0,3.089108910891089,0,1647.640149937526,1867.88,1565.70911360799,1620.92,2.8392286643374973,4.205672689246057,4.645849643257861,2.037788753379573,1.2377902929029005,3.613620281573276,0.0,5.0,7.0,1.0,2.0,6.0,6,4,3,1,2,0,0,0,0,1,1,0,4,3,0,5,1,2,1,1,0,0,0,0,0,0,0,1,0,1
100,17,2,235,0.39053453200000005,NA,NA,1606.0255,3.0,0.0,1.0,3.089108910891089,0,1589.396084964598,1546.06,1545.729088639201,1595.41,3.5347313730435417,2.7018221690286737,5.141470268087687,1.0534140652034694,1.6937527832587875,4.125798200353529,8.0,3.0,2.0,7.0,6.0,1.0,1,3,4,7,6,5,0,1,0,1,1,0,3,4,1,0,5,2,1,1,1,0,0,0,0,0,1,1,0,1
101,17,2,239,0.46857518200000003,NA,NA,1626.08,2.0,0.0,1.0,3.089108910891089,0,1531.292794668888,1581.91,1535.234706616729,1592.46,3.7961416681255287,2.1402047224610214,0.8681623045877132,4.388746593803262,4.964344912643355,3.0610660689517317,4.0,3.0,8.0,7.0,7.0,1.0,0,3,8,1,4,5,0,1,1,0,0,0,2,1,5,0,3,4,1,1,0,0,0,0,0,1,1,0,0,0
102,17,2,259,0.378928803,NA,NA,1572.249,4.0,0.0,1.0,3.089108910891089,0,1382.3177842565597,1271.22,1427.3595505617977,1379.85,0.9936739824461256,4.728816864514556,3.656402223985424,5.440357705517272,6.0396655469958205,1.679294373497214,7.0,2.0,8.0,2.0,0.0,3.0,7,2,8,1,4,3,1,1,1,0,0,1,0,5,2,1,3,4,1,1,1,1,0,0,1,1,1,0,1,0
103,17,2,263,0.380416439,NA,NA,1804.601,2.0,0.0,1.0,3.089108910891089,0,1811.1653477717618,1731.92,1938.8214731585517,1910.84,2.5865044198590113,3.6191568655067385,1.0593896985328684,4.619069340724309,5.201986670003862,5.650477908117864,8.0,7.0,5.0,0.0,7.0,4.0,1,8,5,0,6,2,0,0,1,1,0,0,2,0,1,3,4,5,1,0,0,1,0,0,0,1,0,1,0,0
104,17,2,270,0.15455261,NA,NA,1187.885,5.0,1.0,0.0,3.089108910891089,0,1065.9246147438566,1048.93,1167.2084893882648,1097.59,2.913189385952137,4.616089506776007,0.9870839650602647,1.9295322869511438,5.3118827293355935,3.904536121505771,5.0,1.0,7.0,6.0,3.0,8.0,5,1,7,4,3,8,1,1,1,0,1,1,2,3,0,5,1,4,1,0,1,1,1,1,1,1,1,0,1,1
105,17,2,341,0.377006584,NA,NA,1109.9125,3.0,0.0,1.0,3.089108910891089,0,1068.5651811745106,992.07,1104.0187265917602,1086.26,2.331537317202674,4.849971404769349,7.328933811308161,1.3638065924687908,4.121825373519641,3.442104494896739,2.0,1.0,4.0,4.0,4.0,5.0,2,0,6,4,8,5,1,0,0,1,0,1,3,0,5,4,1,2,1,1,1,0,0,0,1,0,0,1,1,0
106,17,2,348,0.12393404599999999,NA,NA,1629.5385,4.0,1.0,0.0,3.089108910891089,0,1602.0599750104122,1637.39,1572.6953807740324,1692.79,3.5897522449968164,2.710373653843817,1.9272971263935688,1.1969048158016449,5.836656234017028,4.204834789134111,5.0,2.0,8.0,7.0,3.0,3.0,5,2,8,7,6,0,1,1,1,1,0,0,3,2,1,0,5,4,1,1,1,1,0,0,1,1,1,1,0,0
107,17,2,383,0.170664392,NA,NA,1239.0745,3.0,1.0,0.0,3.089108910891089,0,890.466472303207,1073.2,857.1323345817727,797.86,3.3701802212235634,2.6183657213041442,1.7371630794805242,0.9216576224389428,4.985024709358186,4.057074425714745,4.0,5.0,8.0,6.0,0.0,0.0,0,5,8,6,1,3,0,1,1,1,0,0,3,2,1,0,5,4,1,1,1,0,0,0,0,1,1,1,0,0
108,17,2,405,0.375075337,NA,NA,1428.6885,2.0,0.0,1.0,3.089108910891089,0,1228.997501041233,1065.74,1372.8177278401997,1417.34,4.333229653054332,1.8620130471799712,2.3424953058784013,3.2931173590441176,4.9409412990962664,1.0459641952365928,8.0,3.0,4.0,4.0,4.0,7.0,5,3,1,0,2,7,0,1,0,0,0,1,5,1,2,3,0,4,1,1,0,0,0,0,0,0,1,0,1,0
109,17,2,413,0.145024858,NA,NA,1415.1345,2.0,1.0,0.0,3.089108910891089,0,1510.3123698458976,1611.35,1348.5842696629213,1384.47,3.7404955784304548,3.236572073379648,1.7010050809985842,0.8540038168785031,8.604752339078914,2.669927226137588,3.0,2.0,3.0,5.0,3.0,1.0,0,1,3,5,8,4,0,0,1,1,0,0,3,2,5,1,0,4,1,1,0,0,0,0,0,1,0,1,0,0
110,17,2,419,0.367252845,NA,NA,1605.446,2.0,0.0,1.0,3.089108910891089,0,1847.143273635985,2054.28,1787.8751560549313,1768.99,1.0877001167191338,2.1935449475395217,2.9049569246926694,3.8320356667763917,4.567461365078998,5.247223867865614,7.0,3.0,2.0,6.0,3.0,4.0,7,3,0,2,8,1,1,1,0,0,0,0,0,1,2,3,4,5,1,1,0,0,0,0,1,0,1,0,0,0
111,17,2,423,0.39226259999999996,NA,NA,1698.41,6.0,0.0,1.0,3.089108910891089,0,1915.4627238650562,2075.74,1788.621722846442,1900.18,4.967815683642584,2.488877795447479,1.6173373763886048,0.8889547146209225,3.944276078821531,4.456590559069809,1.0,8.0,6.0,2.0,3.0,4.0,1,8,6,2,3,4,1,1,1,1,1,1,3,2,1,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1
112,17,2,451,0.403888856,NA,NA,1527.037,3.0,0.0,1.0,3.089108910891089,0,1626.2394835485215,1692.84,1501.896379525593,1585.31,3.4010473893949893,2.489725103760975,4.0639666459301225,1.0581569390615186,4.8800844913494075,5.456436321586807,3.0,2.0,1.0,7.0,3.0,3.0,3,2,5,7,6,1,1,1,0,1,0,0,3,1,0,2,4,5,1,1,1,0,0,0,1,0,1,1,0,0
113,17,2,469,0.36067005,NA,NA,1391.0835,4.0,0.0,1.0,3.089108910891089,0,1556.0316534777176,1449.96,1582.1023720349563,1736.01,1.243598574286807,4.776707460247053,4.224746819600114,3.280303103737424,5.5686339690801105,2.3541432293168327,7.0,1.0,2.0,0.0,2.0,8.0,7,6,2,0,1,8,1,0,1,1,0,1,0,5,3,2,1,4,1,1,1,1,0,0,1,1,0,1,1,0
114,17,2,473,0.407663066,NA,NA,1543.968,2.0,0.0,1.0,3.089108910891089,0,1648.8092461474387,1589.82,1610.9263420724094,1739.86,5.420992776212188,2.1832791744045608,4.486081278876554,1.4243372492355775,2.975142676798896,3.3974905190989375,4.0,8.0,5.0,7.0,5.0,7.0,6,3,0,7,5,4,0,0,0,1,1,0,3,1,4,5,2,0,1,0,1,0,0,0,0,0,0,1,0,1
115,17,2,497,0.112743228,NA,NA,1362.3935,3.0,1.0,0.0,3.089108910891089,0,1073.104123281966,1020.63,1219.0299625468165,1085.23,2.69811847377332,4.561420729631209,1.8265059251707498,1.0977489310289457,3.3707401517513063,3.9782009124246542,6.0,3.0,0.0,7.0,4.0,5.0,6,5,0,7,3,4,1,0,1,1,0,0,3,2,0,4,5,1,1,1,1,0,0,0,1,1,0,1,0,0
116,17,2,503,0.17404298199999998,NA,NA,1051.0195,2.0,1.0,0.0,3.089108910891089,0,1198.4002498958766,1458.06,951.5642946317104,1077.41,1.9038076986453234,1.0162884474693783,4.982213652839164,2.894991073611891,3.799544871132639,4.310359741109096,5.0,7.0,8.0,5.0,5.0,5.0,5,7,4,1,3,6,1,1,0,0,0,0,1,0,3,4,5,2,1,1,0,0,0,0,1,0,1,0,0,0
117,17,2,538,0.11976364699999999,NA,NA,1116.8545,3.0,1.0,0.0,3.089108910891089,0,1159.9920866305706,1229.59,1085.147315855181,1062.61,4.892800673285819,2.4708448393739673,4.156672495950261,1.174186860563168,5.628441049636422,3.332817117680861,6.0,5.0,5.0,0.0,7.0,2.0,8,5,4,0,6,2,0,1,0,1,0,1,3,1,5,2,0,4,1,1,1,0,0,0,0,0,1,1,1,0
118,17,2,544,0.12276543300000001,NA,NA,1129.8065,3.0,1.0,0.0,3.089108910891089,0,911.3844231570179,1111.72,963.58177278402,834.94,3.0566972423712286,4.47198864857819,3.9601574077614714,2.18373304884517,5.200157772685998,1.1283880215924,6.0,0.0,6.0,5.0,7.0,2.0,0,4,6,5,1,2,0,0,1,1,0,1,5,3,0,2,1,4,1,1,0,1,0,0,0,1,0,1,1,0
119,17,2,549,0.17274655,NA,NA,1867.1805,3.0,1.0,0.0,3.089108910891089,0,2253.9625156184925,2283.48,2183.7665418227216,2277.61,3.680252299449421,3.0488898607527517,2.247614450769106,1.3598152343292895,4.551629643018714,4.128275693369687,4.0,6.0,1.0,0.0,5.0,5.0,2,6,1,0,8,7,0,1,1,1,0,0,3,2,1,0,5,4,1,1,1,0,0,0,0,1,1,1,0,0
120,17,2,608,0.151981035,NA,NA,1030.392,2.0,1.0,0.0,3.089108910891089,0,1208.71928363182,1473.99,1022.5568039950062,1128.74,2.776386155917862,3.680519150251712,1.865219533250638,1.0661701607205032,4.679111056119837,4.20742974211862,5.0,1.0,2.0,1.0,6.0,4.0,5,8,7,1,0,6,1,0,0,1,0,0,3,2,0,1,5,4,1,0,1,0,0,0,1,0,0,1,0,0
121,17,2,642,0.169346198,NA,NA,1122.034,1.0,1.0,0.0,3.089108910891089,0,1137.3123698458976,1308.97,1027.657927590512,1005.79,4.414099700705265,3.0781385331983984,1.4934955117178106,2.221604480356291,5.741005616981056,4.957086342769799,4.0,6.0,7.0,8.0,4.0,6.0,0,5,7,3,1,4,0,0,1,0,0,0,2,3,1,0,5,4,1,0,0,0,0,0,0,1,0,0,0,0
122,17,2,698,0.180488265,NA,NA,920.5715,2.0,1.0,0.0,3.089108910891089,0,919.3765097875885,1036.77,856.5480649188514,888.39,3.6777206380011194,4.300662451411881,4.763673965339876,2.3899234742602857,5.37973296673681,1.0855915392330644,3.0,5.0,5.0,2.0,1.0,7.0,6,3,8,2,0,7,0,0,0,1,0,1,5,3,0,1,2,4,1,1,0,0,0,0,0,0,0,1,1,0
123,17,2,751,0.17821186,NA,NA,675.855,1.0,1.0,0.0,3.089108910891089,0,961.3890045814244,1135.17,740.7915106117354,899.37,2.795646169522115,2.1063705497062983,1.332873851984914,4.8181625611741765,4.338434954261174,3.3476911988836946,5.0,3.0,4.0,4.0,0.0,4.0,3,1,8,4,6,2,0,0,0,1,0,0,2,1,0,5,4,3,0,0,0,0,0,1,0,0,0,1,0,0
124,17,2,761,0.17834851699999998,NA,NA,1268.815,3.0,1.0,0.0,3.089108910891089,0,1185.7271970012496,1179.85,1168.8576779026216,1194.23,2.745009234292411,5.319774214572135,1.9384256030798497,1.0163685597299263,4.463915271449878,3.896971357444272,7.0,5.0,3.0,8.0,4.0,2.0,7,0,3,8,6,5,1,0,1,1,0,0,3,2,0,5,4,1,1,1,1,0,0,0,1,1,0,1,0,0
125,17,2,769,0.149416587,NA,NA,1125.031,1.0,1.0,0.0,3.089108910891089,1,1093.1299458558933,1165.45,952.9825218476904,1016.13,4.953462759773174,5.800109078116293,6.416195163728844,3.2238863968241276,18.87163877752755,4.0821073686747695,6.0,6.0,3.0,2.0,4.0,6.0,3,0,6,2,7,5,0,0,0,1,0,0,3,5,0,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0
126,17,3,16,NA,NA,NA,1446.5135,2.0,NA,NA,3.089108910891089,0,1362.2940441482715,1605.25,1117.7990012484395,1152.43,1.3046897317753974,2.9687040459257332,2.1747348170165424,5.022889583638971,4.255432951170405,3.7271898158787735,4.0,6.0,6.0,7.0,4.0,7.0,0,5,6,4,8,7,0,0,1,0,0,1,0,2,1,5,4,3,0,1,0,1,0,0,0,1,0,0,1,0
127,17,3,32,NA,NA,NA,1445.5035,4.0,NA,NA,3.089108910891089,0,1392.817159516868,1279.98,1349.1273408239701,1347.89,4.51129041178865,2.3582221122387637,3.143131528365302,5.806561108548522,1.0461506486817598,5.102929143699839,8.0,2.0,3.0,3.0,7.0,8.0,0,2,3,4,7,8,0,1,1,0,1,1,4,1,2,0,5,3,1,1,1,0,1,0,0,1,1,0,1,1
128,17,3,54,NA,NA,NA,1350.0825,2.0,NA,NA,3.089108910891089,4,1140.1253644314868,1261.93,968.1498127340824,1228.96,2.3711840477953956,1.153804705127186,6.0735148298908825,5.049714931499693,4.042968680952981,3.1311161148805695,2.0,5.0,3.0,0.0,0.0,8.0,2,5,6,4,1,0,1,1,0,0,0,0,1,0,5,4,3,2,1,1,0,0,0,0,1,0,1,0,0,0
129,17,3,56,NA,NA,NA,1671.1215,4.0,NA,NA,3.089108910891089,0,NA,NA,1580.0411985018727,1573.47,3.187437884488645,4.131350464622301,4.6584389570234634,0.9650134651310509,5.682221464497161,2.0674958618164965,8.0,8.0,5.0,6.0,2.0,7.0,8,0,5,6,4,7,1,0,1,1,0,1,3,5,0,1,2,4,1,1,1,0,1,0,1,1,0,1,1,0
130,17,3,81,0.11726059,NA,NA,1510.876,4.0,1.0,0.0,3.089108910891089,0,1392.0070803831736,1467.23,1281.2322097378278,1312.69,4.872456435751701,3.97785423446021,3.1218151100274554,5.752729946419095,2.13918835162076,1.1533608090821872,8.0,1.0,0.0,3.0,7.0,2.0,4,1,0,5,7,2,0,1,1,0,1,1,5,4,2,1,0,3,1,1,1,1,0,0,0,1,1,0,1,1
131,17,3,125,0.34291107200000004,NA,NA,1165.326,1.0,0.0,1.0,3.089108910891089,0,1373.7413577675968,1485.14,1123.1523096129838,1313.89,2.7874356607326263,1.907778814897938,0.9630827881810546,4.6094855196379285,5.76947426400784,5.330209335330437,6.0,3.0,8.0,3.0,5.0,3.0,3,6,8,4,1,0,0,0,1,0,0,0,2,1,0,3,5,4,1,0,0,0,0,0,0,1,0,0,0,0
132,17,3,146,0.35185751200000004,NA,NA,1638.145,4.0,0.0,1.0,3.089108910891089,0,1514.0099958350688,1204.87,1609.6604244694133,1702.23,1.8919083196442443,3.075705230218773,3.9153079418338166,4.507147667136451,5.115003572265778,1.0915871293527744,0.0,5.0,3.0,4.0,4.0,2.0,0,5,3,6,1,2,1,1,1,0,0,1,5,0,1,2,3,4,1,1,1,1,0,0,1,1,1,0,1,0
133,17,3,150,0.361259441,NA,NA,1746.399,3.0,0.0,1.0,3.089108910891089,0,1826.0316534777176,1921.37,1795.7265917602997,1670.28,5.089347692339288,3.353888922783881,1.2683900400797938,4.3617134102223645,5.745325406876873,2.353730693943362,4.0,1.0,7.0,3.0,7.0,2.0,8,1,7,6,3,2,0,1,1,0,0,1,2,5,1,3,0,4,1,1,1,0,0,0,0,1,1,0,1,0
134,17,3,164,0.374664037,NA,NA,1661.6505,4.0,0.0,1.0,3.089108910891089,0,1617.679716784673,1710.22,1712.8789013732835,1680.38,3.604220348058334,2.7574249239787605,1.837461062876173,1.0049746577269616,4.948189890574213,4.29222329482036,8.0,2.0,7.0,3.0,4.0,8.0,4,2,7,3,5,8,0,1,1,1,0,1,3,2,1,0,5,4,1,1,1,0,1,0,0,1,1,1,1,0
135,17,3,168,0.364772786,NA,NA,1821.0645,4.0,0.0,1.0,3.089108910891089,0,1721.658059142024,1829.54,1666.0749063670412,1653.82,4.683000064431326,3.9945888587508307,3.1639133898088403,2.3634573486315276,1.604492615701929,1.0518149560748498,5.0,1.0,1.0,5.0,2.0,6.0,4,1,3,5,2,6,0,1,0,1,1,1,5,4,3,2,1,0,1,1,1,0,1,0,0,0,1,1,1,1
136,17,3,172,0.369867185,NA,NA,1180.552,4.0,0.0,1.0,3.089108910891089,0,1199.6272386505623,1452.44,1056.0948813982523,1069.18,3.6417949935821525,4.306225264270324,4.729428112504138,3.0664706529687464,1.3946700543792758,2.2987887938625136,0.0,0.0,4.0,1.0,7.0,6.0,0,8,4,1,7,5,1,0,1,1,1,0,4,5,3,0,1,2,1,0,1,1,0,1,1,1,0,1,0,1
137,17,3,179,0.11218415300000001,NA,NA,1430.8935,2.0,1.0,0.0,3.089108910891089,0,1282.366097459392,1287.61,1254.2784019975031,1331.62,2.7519225516862207,4.142396548273609,3.5590829341499557,0.9521724107062255,4.782087811018755,1.9105157461926865,8.0,3.0,3.0,5.0,4.0,2.0,4,0,6,5,1,2,0,0,0,1,0,1,3,5,0,2,1,4,1,1,0,0,0,0,0,0,0,1,1,0
138,17,3,224,0.34889525899999996,NA,NA,1224.9705,0.0,0.0,1.0,3.089108910891089,0,1057.092044981258,1000.62,1080.9525593008739,1096.33,0.8951709698258128,1.6389839370640402,2.6954394171707463,4.758500309900228,5.405826755670205,6.005770648578618,8.0,2.0,7.0,3.0,3.0,0.0,2,7,1,5,4,8,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0
